Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GSM855583	0.0032829995460573	0.0211535315520161	0.0752481773666167	0.0610889901422407	0	0.0816806725671139	0	0.0229536934770966	0.0203791442779803	0	0.0119127177438819	0.0205776621981895	0.00307524833911744	0.0678458571377259	0.0401126659701282	0.380348758738448	0	0.00252914097617786	0.0203890113913079	0.0155178688415482	0	0.0114327860367676	0	0.664972173005955	0.77773151996079	0.859528926302414
GSM855584	0	0.0480002175190597	0.0944183294816112	0.0418785755423279	0.0116382706305056	0.109223712769926	0	0.00872164211932746	0	0	0.00976116441376449	0.045743674802806	0.0248449116184451	0.0391989308424266	0.0303243184960577	0.406528004697674	0.00758824591441974	0	0.0180032671027299	0.0172820090547215	0	0.051444100434296	0	0.687203807615302	0.767741044847817	0.964599375440099
GSM855585	0.0139565779937361	0.00924706013477454	0.0624635691168604	0.0795078721007073	0	0.0791630006800433	0	0.0235057247030252	0.0262071307737848	0.000178359808945998	0	0.0514790968511401	0.0172468216009151	0.0434151166174096	0.05981274667784	0.435241121768046	0.0109297297077794	0	0.016913323887608	0.0256759526016693	0	0.0170686552399638	0	0.645890928505961	0.788380184676647	0.972011860264249
GSM855586	0.00649235555437039	0.025942329828727	0.0518837881306769	0.054867375351091	0	0.0921953667241073	2.69583013048449e-05	0.031863066084256	0.014567755146048	0	0.00785775206927662	0.0207882722301179	0.00821739594748244	0.155446106848358	0.0306354982104339	0.45696106060108	0.000453320497617101	0	0.0197642103254546	0.0181506060618185	0	0.0159008575753594	0	0.757805107377222	0.709772003406521	1.01201407548758
GSM855587	0.0179842679999866	0.005067201099283	0.0623859431489104	0.0654460551141588	0	0.0967837391114961	0	0.0174400261831812	0.0212948340965028	0.00712042905273771	0	0.0435923501497882	0.00640193078294747	0.16742005358392	0.0370342217983526	0.481501697645004	0	0	0.0449224180869627	0.00393451725674496	0	0.00719945070967009	0	0.719271192858041	0.73703402228414	1.08552913581965
GSM855588	0	0.032424861492423	0.0674476993790232	0.0697463314746503	0	0.113957115438924	0	0.0340643049714384	0.0203961338990104	0	0	0.0408510382616158	0.0171952606160984	0.0278140419234206	0.0297140183734599	0.304485440180758	0.00172008567908127	0.00937557765341576	0.0448077608973985	0	0	0.0169355092943942	0	0.64074603681973	0.800741731266822	0.830935179535111
GSM855589	0.0131623351575283	0.0221570816969288	0.0727196810840941	0.049200178019168	0	0.134560655882897	0	0.00997453312039024	0.0251903578452459	0	0	0.0585358861822922	0.028675327206607	0.0462442521754435	0.038073972653711	0.297875531294242	0.000281614949221501	0.00943330610605488	0.0390291626218386	0	0	0.00947987483673844	0	0.539845092585917	0.850292674444359	0.854593750832401
GSM855590	0	0.0454374376028996	0.0939846622203838	0.0848927843316701	0	0.0717247597610348	0	0.0324319053873088	0	0	0	0.0409255341648983	0.0244861981866159	0	0.027120759779783	0.383833011667055	0.0016644842336995	0.00732109809343449	0.0430965863089072	0	0	0.00732018719372277	0	0.6501129453356	0.79078859796542	0.864239408931413
GSM855591	0.0205814078990801	0	0.0639760760708825	0.0798495048475199	0	0.0890694256982174	0	0.0380030872681614	0.0142528461218166	0	0	0.0549048084436603	0.0759973051105879	0	0.035344034954374	0.371202365045025	0.00514124614524475	0.00575896161141529	0.0316675211948905	0.0129456314203082	0	0.00448619150850373	0	0.569601762993511	0.834195865068761	0.903180413339688
GSM855592	0.0259424351964799	0	0.0637689796862431	0.0715802137018905	0	0.0708529835588585	0	0.0329103813394668	0.00027867425749065	0	0	0.0425472889759215	0.025726977081787	0.0770047509665124	0.032250664375568	0.444576299596664	0	0.00618405138511822	0.00853097838768171	0.0391964344740733	0	0	0	0.636944571250074	0.789567621516044	0.941351112983756
GSM855593	0.00213365832549017	0.0549247745663193	0.0673133687914323	0.0847259648174493	0	0.147819490310079	0	0.0563239339529071	0.0246906827048045	0	0.00305474421455321	0.0499124195767192	0.0225993997202352	0.0601421545914726	0.107747428584341	0.317450492182531	0.00891802941603218	0	0.0640595160626715	0.0133010471523628	0	0.00831423959120313	0	0.479274249520573	0.879383757013958	1.0934313445606
GSM855594	0.00492599704085028	0.0698986683125182	0.104706622732002	0.0843897240842178	0.045080924498699	0.0321796797318819	0	0.0390999873205675	0.0729763370442453	0.01300003715532	0	0.0722641798784403	0.0238442703408451	0.152264863224153	0.0931645577804172	0.595162401826547	0.00645053057130076	0	0.0119002598218475	0.0433790490162696	0	0.0188196381017426	0	0.486124814789487	0.873939195213739	1.48350772848187
GSM855595	0	0.0691054770481167	0.0807256717428745	0.111185812569199	0	0.131345170522987	0	0.0577063319985269	0.0357011212444252	0	0.0135241855998134	0.0193989998576626	0	0.183592843602348	0.0577752256344109	0.415139997575835	0.00790723000461007	0.0215651185433822	0.0329294924549917	0.0190248177099619	0	0.0114695308551309	0	0.260964004886583	0.979311217349126	1.26809702696428
GSM855596	0.00562179087325384	0.0232688476793055	0.225691198302763	0.10531964658561	0	0.068052106667201	0	0.0492247214016205	0.0492755100599368	0	0.054536824369204	0	0.00684029275756165	0.0893205683081973	0.0811594545256786	0.403108857187732	0	0.00716819059535186	0.0120506928441966	0.0274268705711803	0	0.00410147945118434	0	0.435044169319227	0.899618396949671	1.21216705217998
GSM916902	0.0214040072922722	0.0172874435751864	0.0641657551658117	0.0853460102090177	0	0.126652938927254	0	0.0313313901161468	0.0200226096871756	0	0.00625249723294622	0.0290477682738356	0.0206306743663454	0.091944997218707	0.0549756767265487	0.361092510132433	0.00624995774058418	0.00205116304428274	0.0258797509585635	0.016889902658541	0.000254909542716536	0.0148943164936237	0	0.602117206467623	0.81671544619618	0.996374279361992
GSM916903	0.0351449633520584	0	0.0665334798140337	0.0895051993674692	0	0.0966656952613064	0	0.0290015371139562	0.0409739269562195	0	0.017250928213187	0.0256997412776695	0.0363044513709859	0.0271401554002672	0.0602953525492421	0.350688242670544	0.00683463810948804	0.00690334028285982	0.051826194597228	0.0167356404333239	0.00631054276337608	0	0	0.540624433719403	0.850644116425462	0.963814029533215
GSM916904	0.026522967602055	0.00949332589668515	0.0407937059359217	0.0428916628162423	0	0.162445127469332	0	0.0381380795666032	0	0.00406989343142464	0	0.0829272272619612	0.0191019745464505	0	0.0439344743750031	0.354911938542104	0.000582448530180819	0.00603747539053174	0	0.151067917625526	0.0088238290528739	0.00777839214160501	0	0.5669594631998	0.831064705719417	0.9995204401845
GSM916905	0.0361007031118633	0.005639001624854	0.112962953700337	0.0952356280906212	0	0.0891184968186766	0	0.0467904613551303	0.0365222719311891	0	0.00363567020989837	0.0497690037959155	0	0.124167314581292	0.0879093304487773	0.550189241972783	0.00989489573621524	0	0.0179882643278829	0.0132103063729557	0	0.00531344906362389	0	0.599319644445732	0.81291684454411	1.28444699314202
GSM916906	0.0242599703938174	0.0161819966882439	0.0640955207651603	0.0829701096708374	0	0.140201171029751	0	0.048344906180082	0.0215257023020576	0.00292550078083404	0.0165582911945696	0.0222883396563101	0.0243012745197116	0.0314731259374063	0.0462735756803236	0.330381623254006	0	0.0124750026091775	0.0079588647682385	0.0205511098551835	0.00393756005190136	0.025334848193832	0	0.453450164294983	0.891217894315527	0.942038493531443
GSM916907	0	0.0823079458890371	0.124544427127454	0.109513605369038	0	0.197138560929407	0	0.0215469593320243	0.0208019478253708	0	0.0951067502084214	0	0	0.613307905868447	0.037864053290822	0.24241628114413	0	0.020324448733277	0	0.233785506778266	0.0119464524240234	0	0	0.378349685753052	0.931946630759693	1.81060484491972
GSM916908	0	0.0430044954956278	0.0752848852721124	0.0838022006686462	0.00348814547787388	0.070837028164716	0	0.0227602954898121	0.016762983712264	0	0	0.0735738701945202	0.0264095068111449	0.178123033514832	0.0547809399387774	0.383948844557756	0.00505020249991491	0	0.0160072120093666	0.0261715173485952	0	0	0	0.718359717801185	0.742995380903461	1.08000516115596
GSM916909	0	0.0385930124413419	0.206726199895023	0.0803169633449754	0	0.173081600125197	0.0343607936714625	0.0299855869312	0	0.0198955980053243	0.0312561907664623	0	0.0458916506197299	0.11972264705832	0.0471527630468391	0.642708717062832	0	0	0.0600527978241043	0	0.0397091175103502	0.167524040361833	0	0.791681134060414	0.708256563408725	1.73697767866499
GSM916910	0.00748064492078611	0.0289039199538617	0.071898852647952	0.0843032620357388	0	0.0981625921682091	0.0113350324653158	0.0387904772912574	0.0318069363842774	0	0.00349360110741125	0.0337170320877197	0.0171690844591871	0.142959888058033	0.0578320505334942	0.57129923492055	0.00423646667883447	0.0016556607865838	0.0528598641595137	0	0	0.0134710244100203	0	0.631831728069589	0.794318151594843	1.27137562506875
GSM916911	0.00695729502851662	0.0270274880198101	0.0609346013706359	0.08326285457573	0	0.107508933128893	0	0.0399445370643373	0.0133850743226146	0.0345013398132536	0	0.0346638944680264	0.00256419898644971	0.121066892644001	0.0574286023376543	0.510229747656532	0.00636709893663232	0	0.0109286390899726	0.0231656113346772	0	0.0145064911488174	0	0.777428896158545	0.704323418510899	1.15444329992655
GSM916913	0	0.0566200739640351	0.0630777031818887	0.0774946185663991	0.0190861734493802	0.0450202192027476	0	0.0540445903568628	0.00571856612725545	0.0462367603762972	2.96642575789883e-05	0.00660432834939251	0	0.265262998028752	0.0377168713629617	0.737545272094919	0.00464205426092025	0	0.0227721516324918	0.0175066736371967	0	0.054713401459223	0	0.740139743936779	0.710857489176336	1.5140921203083
GSM916914	0.0324680264024998	0.00837176737206818	0.0634655784211425	0.0760777389547554	0	0.101158107981738	0	0.0433317081843103	0.016284508211253	0	0.0101342763462102	0.0277434303703551	0.0257397826465392	0.10208701644199	0.0659573206524838	0.338678883393602	0.00493696603925114	0.0047767418337926	0.0287171482793565	0.0190104191891686	0.000503304290952835	0.00866395125052184	0	0.692339383463857	0.768372890590457	0.978106676261991
GSM916915	0	0.0447756377020853	0.0813556937900124	0.145505375667979	0	0.108199658208225	0.0143775344285034	0.0479224990188325	0.0090904324475398	0	0.0367166529137746	0	0.0373989739445255	0	0.0429257600754437	0.469601061562138	0.0154600485274767	0.0136551452572474	0.0321622983130682	0.0246519601874484	0.00849148187041677	0.0166741463637887	0	0.503567300733702	0.867885083664271	1.14896436027851
GSM916916	0.0171776257683776	0.028130601304205	0.0694606367059061	0.084546283638243	0	0.0948585895505171	0	0.0465737422205728	0.0173091302439549	0	0.00605722804457686	0.0349634296276577	0.014779430210654	0.144683698023607	0.0581193240010266	0.405793534223403	0.00533621740893308	0	0.0361499956429719	0.0156442293713133	0.00164274494642462	0.0194342304881455	0	0.710368590217942	0.753970901027465	1.10066067142049
GSM916917	0	0.0467558257709323	0.0860841617069501	0.0939754712444793	0	0.0896481696340193	0	0.0409458102396187	0.0188301981402267	0	0.00709929369486936	0.0421088848928852	0.0367850996075031	0	0.0392189387488321	0.326313768027042	0.00993488434339869	0.0214350707331767	0.0465008341938122	0.00767623098889701	0	0.0171975869866166	0	0.399535694972639	0.915889884501326	0.930510228953259
GSM916918	0.0147719215576794	0.0119467310301588	0.201591023175306	0.0815175721521884	0	0.0784206237304338	0	0.0241639198864714	0.0165684776774201	0	0.0211981798035084	0.0277572135464676	0.0210002334039867	0.0989319002841658	0.0564710958221514	0.433379157883663	0	0	0.035670373236872	0.00336965173929169	0.00106403924593234	0.0137043099775246	0	0.750841012853513	0.726371517942801	1.14152642415322
GSM916919	0.00977093767276863	0.0508138072023783	0.094625971620548	0.121749670128407	0	0.10380359028111	0	0.0311339712216142	0.0241482262665593	0	0.01362566281064	0.0163609733684193	0.0222384329379479	0.0720315406095613	0.056874164095266	0.362923683457123	0	0.0212241015363469	0.0198720311696987	0.0341101004589727	0.00168851626021872	0.0164315975656038	0	0.711052525880801	0.761691820634025	1.07342697866318
GSM916920	0.000558637849659832	0.0398903067882743	0.07191077474726	0.10642858330196	0	0.0702824917016405	0	0.0458374680249098	0.0354641429217455	0	0	0.0486743200423196	0.00052001655146794	0.095760300699775	0.0403380072489969	0.351660685411914	0	0.00699875582050652	0.0307788187369413	0.0182762372033955	0	0.0171348218767069	0	0.657738140385658	0.786941633723535	0.980514368927473
GSM1624559	0.00847563320884006	0.0481392430598314	0.102178906569323	0.0639889664338472	0.00191963050520316	0.112655531971285	0	0.0161132276494886	0.020693028370676	0	0	0.0572304753712556	0.0331822349982732	0	0.0227240812896074	0.262737778599577	0.0105693439619756	0.00573576292618509	0.0397912294585791	0	0	0.00668496499505872	0	0.711912772673482	0.762834950630509	0.812820039369007
GSM1624560	0.00746673547556127	0.00646202820284889	0.0600198968841061	0.0974780839651613	0	0.288735883045653	0	0.0328364671118495	0	0	0	0.090970351400803	0.0762321867914481	0.0769576545730441	0.0519748448061508	0.538061907325919	0.00241351132570543	0	0	0.00966280927115837	0.0145059059515932	0.0180466776417031	0	0.776547276788741	0.712380773804979	1.3718249437727
GSM1624561	0.00575160650911422	0	0.0372477674655601	0.044808072898252	0	0.0276495362346549	0	0.0247128914348692	0.0591038608838317	0	0.0139747950489262	0.0197766649972305	0	0.124163097636233	0.0108605155677354	0.255334476586683	0	0	0.0301430386472138	0.00377840479017664	0	0.00752146523157236	0	0.71480393847704	0.743276265608354	0.664826193932054
GSM1624562	0.00556704665905803	0	0.0440848233461636	0.0460435942120075	0	0.0659104923210318	0	0.0235391960888367	0.0518775686925155	0	0.00669159300448216	0.0461325544157677	0.0209563131258889	0	0.00953840580436071	0.267540918161511	0.056208828699378	0.0259934204217631	0.0177283439352599	0.00933130501887876	0	0.00924937449594307	0	0.57931103198007	0.830970984194191	0.706393778402846
GSM1624563	0.0267966943747974	0	0.0336545060524505	0.0549341387742038	0	0.0788140308518086	0	0.0249359628581464	0.0727061517895705	0	0.015198740544752	0.039635095315499	0.00665431165887957	0.0824384001099464	0.0158945500027459	0.233124935476022	0.00991133851364556	0.00758942806574045	0.00520097422873367	0.0144530239769972	0	0.00293097101967403	0	0.63842140610874	0.795924668593161	0.724873253613613
GSM1624564	0.0147212754080781	0	0.0391287274630701	0.0490082323161858	0	0.0993552028181528	0	0.0489011177267623	0.0497059008070533	0	0.00985562191639269	0.0339190103852195	0.0014305563852135	0.160600702661832	0.0323261247184708	0.250406511566702	0.00216770627999869	0.00457906125304089	0	0.0614543855110927	0.00211625985975424	0.0120800004135796	0	0.656159859567529	0.782190190413386	0.871756397490599
GSM1624565	0.0366213150455934	0	0.233095706550881	0.0553520581176023	0	0.105818031604768	0	0.0704978691805052	0.0289356395432077	0	0.0298759964648895	0.0124428528740401	0.00804954467372853	0.112707600176605	0.0417663721964423	0.236511440910829	0	0	0	0.0163473062367307	0	0.0110237711048219	0	0.770477000087065	0.709312135062243	0.999045504680643
GSM1624566	0	0.0448491925823769	0.0969706194412426	0.0867635360038095	0	0.072244924985108	0	0.0163975202670423	0.00605751577308802	0	0	0.0409409179730255	0.0184761325029696	0	0.0396876220517744	0.230316455254098	0.0190653836724775	0	0.0676477288986796	0	0	0	0	0.736869474744246	0.751959134899476	0.739417549405692
GSM1624567	0.00311112790315074	0.0112728013328276	0.0347478150174701	0.0574542785964001	0	0.0814494828814079	0	0.0101145578494701	0.0204921967754585	0	0.0136476361567732	0.0249863557214404	0.0145422115831973	0	0.0160405247965914	0.333028660239004	0.00259607331212679	0.00882890606307388	0.0412622930353749	0	0	0.00592750623173322	0	0.576839868027562	0.827985024186235	0.6795024274955
GSM1624568	0	0.0799705464416651	0.0765490275128654	0.0928826225431375	0	0.084001107690794	0	0.0202111852573438	0.0120440937484025	0	0.0122192060222135	0.032059226292413	0.0284648452907899	0	0.0282627649980402	0.301204603380305	0.0326373566457533	0.00709303053924144	0.00529647425555959	0.0119097039791823	0.00556769501447661	0.0104666180144382	0	0.654353791307023	0.792246425139458	0.840840107626621
GSM1624569	0.0107391050836396	0.0209142169807483	0.0389991761648915	0.0366513681461453	0	0.0703586649598031	0	0.0547126356183967	0.025487733204437	0	0.0288759336754448	0	0	0.114009334493875	0.0278543134110457	0.431242553472282	0	0	0.0312999659645751	0.000871095774572708	0	0.0229447625416164	0	0.78075396861169	0.6981129251529	0.914960859491473
GSM1624570	0.00535095496544188	0.00288023729253376	0.037808007881139	0.0588175391302469	0	0.0597714536471688	0	0.0350015396572511	0.0375978426836059	0	0.0369069489412828	0.00866164814838847	0.00351789960365925	0.0957322387582451	0.0374994534094018	0.2795297695186	0.00465464206434326	0	0.0122306974191993	0.00657320405890893	0.00234796289397515	0.0156071099265444	0	0.703704784244404	0.755975959150217	0.740489149999936
GSM1624571	0	0.0516150578331786	0.0614217409557856	0.0806555799064201	0	0.0580484074878123	0	0.0173069079345967	0.0317981333660142	0	0.0280445494090574	0.0176771066826035	0.0169075191564676	0.106490012185796	0.0118584401592403	0.184551016395891	0	0.0151387375599966	0.00107685139421657	0.0253851301629127	0	0.00895471893975504	0	0.615247765245215	0.810717195327588	0.716929909529744
GSM1624572	0.136208549060593	0	0.152507216367883	0.058413930730504	0	0.211855021414717	0	0.0325484838106298	0.00320414399271078	0.0293483189783924	0	0.0368290507521145	0.017088697858354	0	0.0585730557631351	0.364295620304128	0.00847323328542053	0	0.00470235916937071	0.00956803866641732	0.011108278756759	0.00863471829227656	0	0.810704902504855	0.693926158187142	1.14335871720341
GSM1624573	0.00671369621654602	0.0312421613392355	0.0278458800736206	0.0302113127986267	0	0.116862252147586	0	0	0.0240152279528632	0	0.00100530711316682	0.0289575805718895	0.00488003449350577	0.0347056720596716	0.0551187403032512	0.409754647971112	0	0.00801802268151235	0.0404581284813385	0	0	0.0191859061164055	0	0.805433148557582	0.688545991307162	0.838974570320332
GSM1624574	0.00128115167030177	0.0169894240857866	0.045614042441399	0.0549101305722768	0	0.0890179606180602	0	0.0147632622670135	0.0200964520253379	0	0.00291304364344356	0.0227727848395703	0.00170415718352817	0.0885728415778941	0.0359147488828375	0.428002980939226	0.000648971046578009	0	0	0.0531740155120815	0	0.0148374479034971	0	0.744705745716852	0.719127676273901	0.891213415208832
GSM1624575	0.0190677230798129	0	0.0255353269642069	0.068368896088422	0	0.0815740121890391	0	0.025985773413078	0.0389578431051003	0	0	0.0316443859622435	0.00349158706228706	0.121922912996978	0.0351287612764363	0.385995698429023	0	0	0	0.0332721935545111	0.00729468962793164	0.00513904265312077	0	0.57141197413754	0.825888301282025	0.88337884640219
GSM1624576	0	0.0362120708927448	0.148268185166628	0.0103841392822247	0	0.0268680932104898	0	0.0467396248303676	0.0271984214860822	0	0.00634610320460135	0.060156750427704	0	0.255825722980279	0.0603883305058691	0.397128707545991	0.0183879649769763	0	0.0143166462191213	0	0.00525410045857112	0.00923253527269895	0	0.710617834101268	0.736772045893753	1.12270739646035
GSM1624577	0	0	0.0463534621852226	0.0683926338195326	0	0.0372187244852758	0	0.0286709465261236	0.0436327989164702	0	0.0332430409356851	0.028367592625959	0.0248289186651707	0.0742416603713008	0.0191318617574033	0.300924125337626	0	0.00147317771845717	0	0.0283034471237632	0	0.00428642119748767	0	0.664655235131089	0.776718773804031	0.739068811665478
GSM1624578	0.0063169906613155	0.000163154166655724	0.0326269025513041	0.0987072134740478	0	0.086803588283733	0	0.0473219075849627	0.0216671603107534	0	0	0.102201963716382	0.0365407184082008	0	0.0111653732568706	0.395542087605815	0	0.0334146740315491	0	0.0898404196518804	0.0173316977382252	0.0176668620838678	0	0.503198461908063	0.864989994888618	0.997310713525563
GSM1624579	0.00907563983220621	0.00328492106872225	0.0515705106040302	0.0521165419558635	0	0.141214477232983	0.0145099289221274	0.0142791132464988	0.00796186125114643	0	0.0450721621494912	0.00199465745076332	0.00866365288362645	0.018921726837283	0.100182498148128	0.357298234007793	0.00684744438673028	0.0281007463012951	0.0345833077106502	0	0	0.0421985122264257	0	0.617031865245357	0.807877502348064	0.937875936215764
GSM1624580	0.0161337772478486	0	0.0417005857754285	0.0575592116051647	0	0.0756786321886966	0	0.0339917967355601	0.052415159879027	0	0.0211964758953846	0.0337071720924114	0.0224808243259869	0.00106354470064765	0.0161519220032052	0.275151234263327	0.00391123627226667	0.0188012398675913	0.0112237042599589	0.00771199267040325	0	0.00405975993573186	0	0.555544348096595	0.840994828730576	0.692938269718641
GSM1624581	0	0.0161671316381377	0.0548053212197009	0.0729132104895555	0.0172711193046918	0.0676078399630139	0	0.00986050507615279	0.0319743250010048	0	0.0359226940416068	0.023788647314181	0.0270262121021952	0	0.00970931797750718	0.263596450220699	0.00876499353623176	0.0154263055162531	0	0.0374341877642399	0	0.00637757538187584	0	0.616803804777661	0.810514034835421	0.698645836547047
GSM1624582	0.0145190706721155	0.000538060928369119	0.0452999560669245	0.0749216110320838	0	0.0736122718149873	0	0.0420051141808909	0.0405768940007266	0	0	0.0617272043276142	0.0403567702919657	0	0.032086770188835	0.280355088148451	0.00458057735091683	0.0165803414023571	0.0146085525623031	0.010838460607738	0.00197126940288575	0.00804473171623177	0	0.697240903064233	0.766844115069602	0.762622744695397
GSM1624583	0.00307584537782053	0.0226224620238932	0.0633213299857167	0.0769902500140339	0	0.0933010758588809	0	0.0230765101559707	0.0393265109744977	0	0	0.0315008373917407	0.00993147104129312	0.0151021982877851	0.0342896487726317	0.316827078882469	0.00693977480667115	0.0105853103287307	0.0443727912301305	0	0	0.0153409795427551	0	0.689517435049212	0.774259090725955	0.80660407467502
GSM1624584	0.0222151266026809	0	0.0540784967063573	0.0426768650910199	0	0.0853836811157749	0	0.0140102232813771	0.0315973339306308	0.00276914269504381	0.0072431838521741	0.0202562826861642	0.0177892532102542	0	0.0319511053981235	0.292732055989622	0.0193098572185994	0	0.0431433960123988	0	0	0.00414773893884129	0	0.683348637310072	0.776800149252053	0.689303742729062
GSM1624585	0	0.03797686998783	0.0669756808723174	0.058998229894964	0	0.0360119848514269	0	0.027236303072712	0.0489259627719183	0	0.0169027813953401	0.0180381170077811	0.0209169919766956	0.0443909693161755	0.0467624569518709	0.228244356666484	0.00404944739910751	0	0.0241889276047415	0	0.00156202071201851	0	0	0.630312832176116	0.804857089810624	0.681181100481384
GSM1624586	0	0.00498959565146123	0.0494614483390479	0.0855246316674423	0	0.125020315206825	0	0.0259057527604115	0.0351228241870436	0	0.0334224797698318	0.030049543905517	0.044108658652063	0	0.00880939556295716	0.236191259109328	0.0130341039068535	0.0349825121051721	0.0353369908967194	0	0	0.00308362722161634	0	0.403565644504526	0.914189485325785	0.76504313894229
GSM1624587	0.0149957580919772	0	0.0448079053413924	0.00795629749086	0	0.0995097361339002	0	0.0305220459225052	0.0159649520331757	0	0.0509624422723424	0.0315111318734932	0.0165744226358358	0	0.0142245352747424	0.350065198778912	0.000561759489913634	0.0289165797391065	0.0315400115398556	0	0	0.0040117533869439	0	0.459071608716249	0.888034939958388	0.742124530004956
GSM1624588	0.250540444988504	0	0.0299084774655248	0.0303781145449091	0.433119564481206	0.390180391159222	0.093429355330673	0	0	0	0.0104395540669239	0.0330622553880295	0.0325144915415116	0.0775610147540292	0.06597979540245	0.30872990089864	0	0.037315108930642	0.00703432212741599	0.00107825724932979	0.0163032482136041	0.00928560770961511	0	0.770436254271066	0.712487182842782	1.82685990425223
GSM1624589	0.0134644101305136	0	0.0416512797712592	0.0267450224677828	0	0.0792170449176498	0.000397709513901502	0.0498692606609772	0.0572585735023853	0	0.0610982678101521	0	0.00124800721920544	0.0460715670693166	0.0110119902184402	0.23098887318956	0	0.0293625687244337	0.0151310176433508	0.0171719717450362	0	0.0096717866819052	0	0.515894882176284	0.86209582198831	0.690359351265869
GSM1624590	0	0.0111283982979025	0.0360226707395044	0.0725422379220291	0	0.0848206997234871	0	0.0109341797166986	0.0636607181742595	0	0.0197613467492487	0.0581248589608074	0.0330994375363037	0.0200123381804527	0.0371760972544472	0.195760079951484	0.0222389524746811	0	0.0299575604515681	0	0	0	0	0.640610515680631	0.797986444441772	0.695239576132874
GSM1624591	0.014303541965749	0.0573206397757736	0.0714726717840412	0.0619560175717012	0	0.228469039931115	0	0.0254575381044598	0	0	0	0.0324716867313481	0.0857280397938085	0	0.0265113007145164	0.300649284858333	0.00731867136163734	0.0281977565963745	0.041256113764093	0	0	0.0240469941821008	0	0.685090667802172	0.782097965733378	1.00515929713505
GSM1624592	0	0.0601238596737525	0.0619074431925931	0.0390266043672157	0	0.0694155168575936	0	0.0280919875126854	0.00680303402928157	0	0	0.059489050918592	0.0185935260873497	0	0.0236673272715832	0.345287673029487	0.00897407470987353	0.00857169062155678	0	0.0373644638499111	0.00759078085831962	0	0	0.654740434688476	0.784951656159414	0.774907032979795
GSM1624593	0	0.00575197251061091	0.0512204271651572	0.045071411114347	0	0.118638300868528	0	0.0184691636793675	0.0628670407440248	0	0.0339014477187476	0.0360159980335805	0.0280677708335134	0	0.0116176709772051	0.302066104122425	0	0.0272925268093567	0.0111571574799141	0.00743117379796764	0	0.0024853781337419	0	0.497371089059058	0.869681639893898	0.762053543988488
GSM1624594	0.00115068761863043	0.0183993652151369	0.0989079059922008	0.0495543482906731	0	0.0184667379160312	0	0.0302178738799056	0.0501056493319759	0	0.0504164728984535	0	0.00217239185062038	0.0653429685566003	0.0153126094352626	0.232981794691648	0	0.00836451974975317	0.00412243535773591	0.0164172443788038	0	0.00311217080395218	0	0.634403175392181	0.797969645294889	0.665045175967383
GSM1624595	0.0203951194028246	0	0.0315094394446011	0.0670079184182871	0	0.0670515001168779	0	0.0392321140811248	0.0429372257666158	0	0.00861199522930482	0.0168629402946209	0.00959009772536303	0.0835346456823824	0.0187494536600704	0.313748925614792	0	0.00756761005192614	0	0.028180022622317	0	0.00846304966135445	0	0.620608726728085	0.801824547813802	0.763442057772462
GSM1624596	0.016828762644745	0	0.0374077896786214	0.0516848190377503	0	0.121656088901498	0	0.013391816011847	0.0612424427941778	0	0.0390470213797373	0.00574157661404439	0.0145065977649209	0	0.0147853773233319	0.230156868591184	0.00914137654222023	0.00689559795005706	0.0150434490030232	0.00884246872557379	0	0.00970933080523185	0	0.52118857418471	0.858876160020935	0.656081383767964
GSM1624597	0.0194716303482766	0.0577255902482325	0.00475314698126001	0	0	0.267688963846939	0.00118728490897539	0.020080067889126	0.0206373172819966	0	0.0471606059286378	0.0198619646781582	0	0.552205163376333	0.0553871020778907	0.459883272611276	0.0069237407934017	0	0.0718432537480776	0	0.0132233607399254	0.00817781528922642	0	0.858045254912577	0.619963189122853	1.62621028074773
GSM1624598	0.00574015275645652	0	0.0419332855042632	0.0565608065994899	0	0.0930176593585066	0	0.0172145481099683	0.0682404064256335	0	0.0174952124912859	0.00825921868340938	0.00814507676995521	0.108236416692445	0.0247999084442187	0.292538693331431	0	0.00235979107027856	0.022200071220518	0.00305893555774124	0	0.0111192452096707	0	0.693039273969769	0.762242321344718	0.780919428225272
GSM1624599	0.0296239801268425	0	0.0365332168415512	0.0661530734633756	0	0.0394904719897883	0	0.0337937596495553	0.0130638275364045	0	0.0193976016405465	0.0244774721467969	0.016653265716046	0.00934955171578681	0.0119525569172461	0.390284410259603	0	0.00595101093541253	0.0165708800162047	0	0.00176891638423101	0.0151307448491399	0	0.580691737750333	0.822156438148012	0.730194740188531
GSM1624600	0.0616984859618339	0.0643918678748454	0.1469969395251	0.0180148528960938	0	0.137035734336347	0.00839454030302892	0.0892462729028539	0	0.0476533841832956	0	0.0395000657656669	0.0621233372652515	0	0.0936843400696473	0.303233330669637	0.0187058572545255	0.00711649321476265	0.0434108224631645	0	0	0.010111898106685	0	0.817157853354141	0.702730600082833	1.15131822279274
